
chunk_id,doc_id,source,year,journal,section,chunk_index,start_sentence,n_sentences,word_count,text,raw_doc_path
f6802e21-6ec1-4d1e-aea8-8b042daa788f,PMC12549094,PMC,2019,JAMA Network Open,discussion,1,18,1,40,"In these markets, the strategic value of price increases on existing drugs to serve as price floors for new therapies may exceed the revenue effect of the combined growth of 340B discounts and PBM rebates, even for higher 340B-share markets.",data\raw\PMC\PMC12549094.xml
a4fe32a9-ad77-4e83-ab28-cfd9196ee901,PMC6935057,PMC,2019,Lipids in Health and Disease,discussion,0,25,2,37,"Fourth, it has been demonstrated that nutraceuticals and functional food ingredients can reduce the IS risk . Conclusion To our knowledge, this is the first study to demonstrate an association between the GUCY1A3 rs1842896 and LAA stroke.",data\raw\PMC\PMC6935057.xml
b476968c-93a7-4951-a505-c30caef8dcc2,PMC6935057,PMC,2019,Lipids in Health and Disease,discussion,1,31,1,17,Further research will be required to explore the role of GUCY1A3 in the pathogenesis of LAA stroke.,data\raw\PMC\PMC6935057.xml
7ec6661e-625d-4081-a131-23e6ae790847,PMC6936209,PMC,2019,GigaScience,discussion,0,64,3,37,"6). We clustered the functionally related genes; different colors represent different clusters. Three clusters (Cluster 3, 6, 7) are related to cell cycles, including cell division, nuclear division, and regulation and transition of the mitotic cell cycle.",data\raw\PMC\PMC6936209.xml
294552f4-ea18-44ac-9836-362db087ed43,PMC6936209,PMC,2019,GigaScience,discussion,1,134,3,47,"4 illustrates the evaluation of the results of 12 training-test pairs with integrated AUC and C-index. Cross-cohort evaluation of the GuanRank-GPR model. To test the robustness of our model in a cross-cohort fashion, we train our GuanRank-GPR model on one cohort and make predictions on another cohort.",data\raw\PMC\PMC6936209.xml
c7dfbcf0-5c59-494f-aeee-ff60700bd293,PMC6936209,PMC,2019,GigaScience,discussion,2,175,2,37,"In this article, we used a non-parametric ranking method to assign a hazard score to each patient in the study. Our model outperformed other popular models when evaluated using both integrated AUC and C-index of the predictions.",data\raw\PMC\PMC6936209.xml
b6dcfafa-a01c-4642-9752-bd8e3c7f355d,PMC6936794,PMC,2019,PLoS ONE,introduction,0,16,1,65,"Following diagnosis of IBD, affected dogs were simultaneously placed on a hydrolyzed diet (i.e., Purina HA Hydrolyzed or Royal Canin Canine Hydrolyzed Protein Adult HP to be fed exclusively) and administered oral prednisone at a dosage of 1 mg/kg q12h for 3 weeks then 0.75–0.5- mg/kg q12h for 3 weeks then maintained or tapered over the following 2 weeks (total treatment time = 8 weeks).",data\raw\PMC\PMC6936794.xml
c209b7f6-fb6c-40ac-930d-ac04586036ce,PMC6936794,PMC,2019,PLoS ONE,introduction,1,37,2,49,"For all tissue sections, non-specific binding was blocked by incubation with a protein-blocking agent (Protein-blocking agent, Dako, Carpinteria, CA, USA) for 10 minutes before application of the primary antibodies. For zonulin stain, the primary antibody was a rabbit derived polyclonal antibody (anti-Zonulin pAb, LS-C132998, LSBio Inc., USA, diluted 1:300).",data\raw\PMC\PMC6936794.xml
8d8b9818-a00c-406a-982f-facb4559de7e,PMC6936794,PMC,2019,PLoS ONE,introduction,2,220,2,41,"Our selection of probes used to identify mucosal bacteria was limited and may have missed changes in other microbial community members affected by diet and GC administration. Second, gut microbial populations may potentially vary by age, gender, breed, and dietary consumption.",data\raw\PMC\PMC6936794.xml
afc3aa47-7192-4183-a209-f90fd1a17e22,PMC6936794,PMC,2019,PLoS ONE,discussion,0,0,2,40,Discussion The mucosal microbiota in dogs with IBD treated with hydrolyzed diet and oral prednisone for induction of remission was longitudinally investigated using FISH. We found that dogs with IBD had an increased number of Lactobacilli compared to HC dogs.,data\raw\PMC\PMC6936794.xml
2302519f-2497-410f-8a05-a30f03fcbe5b,PMC6936794,PMC,2019,PLoS ONE,discussion,1,22,2,45,"Still other investigations have evaluated the role of glucocorticoids in reshaping the intestinal microbiota of chronic enterocolitis. In one small prospective randomized clinical trial, 19 children newly diagnosed with active CD were treated with either enteral nutrition (EN) or corticosteroids (CS) for induction of remission.",data\raw\PMC\PMC6936794.xml
516ac676-5007-4396-98e5-2ee65bbd3f55,PMC6936794,PMC,2019,PLoS ONE,discussion,2,5,2,38,There is an abundance of clinical evidence implicating alterations of the intestinal microbiota in the pathogenesis of IBD. There is very little data describing the microbiome of companion animals with most data derived from the analysis of feces.,data\raw\PMC\PMC6936794.xml
0df0b903-ee2b-492f-a27d-d666dcdd54cf,PMC6937639,PMC,2019,BMC Urology,discussion,0,4,2,32,"Extra-pleural SFTs share similar histological features with pleural SFTs . There are very few reported cases of genitourinary SFTs, and SFTs of the scrotum or para-testicular SFTs are extremely rare (Table 1).",data\raw\PMC\PMC6937639.xml
b13ea43f-3b8d-4aa0-baa6-48c600e0152f,PMC6937733,PMC,2019,Globalization and Health,introduction,0,129,2,42,"Clearly, this is questionable as entry or exit of different producers in the same product group depends on these very factors as actual prices are fixed in the market. This means that their key variable is still correlated with unobserved market properties.",data\raw\PMC\PMC6937733.xml
9e48eef3-fd56-40c3-a100-861b959fa0c5,PMC6937733,PMC,2019,Globalization and Health,introduction,1,183,1,32,"Thus, in the case of estimating the demand parameters of different medicines, the nested logit framework - which assumes that consumer preferences are independent across medicines - may not a suitable framework.",data\raw\PMC\PMC6937733.xml
497d7580-6230-40be-abc7-e3ebd821d13a,PMC6937733,PMC,2019,Globalization and Health,introduction,2,213,2,57,"For example, Jung and Kwon assert that IP exerts an influence on medicine utilization only in countries above a certain income level. They also found that those who live in rural areas and have health insurance were more likely to report that they could not access their prescribed medicines compared to those who live in urban areas.",data\raw\PMC\PMC6937733.xml
d46de848-b893-4cca-9290-97681962c74b,PMC6937733,PMC,2019,Globalization and Health,discussion,0,278,6,20,Data extraction table. Additional file 4. Additional file 1. Additional file 2. Additional file 3. Checklist to identify study limitations.,data\raw\PMC\PMC6937733.xml
8ba702bf-9409-416a-a76a-4901e3470985,PMC6937733,PMC,2019,Globalization and Health,discussion,1,73,2,68,"Akaleephan et al. predicted that the consumption volume would be about 35% lower without generics due to the data exclusivity provision in the proposed US-Thailand FTA. In contrast, the ex-post study of Kyle and Qian found that products in TRIPS-compliant countries with expired patents, were sold in lower quantities than those products that are on patent, but at higher quantities relative to those that were never patent protected.",data\raw\PMC\PMC6937733.xml
b6c2c860-d5d6-4cb2-8840-28c55cf2545a,PMC6937733,PMC,2019,Globalization and Health,discussion,2,287,2,8,Additional file 3. Checklist to identify study limitations.,data\raw\PMC\PMC6937733.xml
3606bd71-fe59-463c-a2c9-866ea7058714,PMC6937981,PMC,2019,Alzheimer's Research & Therapy,discussion,0,2,2,68,"Thus, transcriptomic profiling of APOEε2/c, APOEε3/3, and APOEε4/c postmortem brains would likely reveal changes associated with the corresponding APOE allele. Our study provides RNA-seq and mass-spectrometry lipidomics data derived from the inferior parietal lobule of APOEε2/c, APOEε3/3, and APOEε4/c postmortem brains at known age of death and sex, at an advanced stage of AD, and allows interpretations in the context of gene expression and differences in brain lipidomes.",data\raw\PMC\PMC6937981.xml
93fdb9b9-2481-4786-9f7e-ffe0ffab8e1d,PMC6937981,PMC,2019,Alzheimer's Research & Therapy,discussion,1,125,1,65,"Red denotes a positive and blue denotes a negative correlation. (C) Connectivity for each module with the sex variable, depicting only one module identified with a significant correlation to sex. (D) The fraction of total genes that are assigned to each module, with only 44 genes comprising the MEsalmon. (E) Eigengene barplots for MEsalmon with each sample shown and grouped by APOE genotype and sex.",data\raw\PMC\PMC6937981.xml
aea2869b-ddff-4887-8de9-2db895550250,PMC6937981,PMC,2019,Alzheimer's Research & Therapy,discussion,2,102,5,33,"Additional file 3: Table S3. Additional file 4: Table S4. Lipid classes, color codes & abbreviations. Additional file 6: Figure S1. Gene Co-expression Network modules – correlation to sex, age and APOE genotype.",data\raw\PMC\PMC6937981.xml
60522d1c-78cd-410c-bf9f-3c16708958ed,PMC6937984,PMC,2019,BMC Public Health,discussion,0,32,2,38,"Several studies had reported a similar finding to ours . Evidently, radiotherapy and chemotherapy had a more complex association involving other types of treatment and factors in which this complexity could not be observed in our population-based data.",data\raw\PMC\PMC6937984.xml
7f0d933a-5bd5-437a-9428-2f28522acb23,PMC6937984,PMC,2019,BMC Public Health,discussion,1,2,2,30,"Both studies were population-based studies but used a cause-specific approach in the analysis, which may explain the difference in finding. Both studies used a cause-specific approach in their study design.",data\raw\PMC\PMC6937984.xml
8565f591-c4ed-41ad-a55c-e8562f8650d1,PMC6937984,PMC,2019,BMC Public Health,discussion,2,22,1,31,"Other studies had reported that different type of breast cancer such as infiltrating lobular carcinoma (ILC), metaplastic carcinoma of the breast and medullary breast carcinoma had a different survival rate .",data\raw\PMC\PMC6937984.xml
4873d53c-ee51-4deb-926b-244656a9794a,PMC6938309,PMC,2019,PLoS ONE,introduction,0,260,1,32,"Finally, more detailed measures of mental health symptom severity, substance co-use, external stressors, and coping strategies could be important predictors; future studies with such measurements could provide important supplements to this work.",data\raw\PMC\PMC6938309.xml
2342d0c4-adb4-4c97-b5cd-48128490c4a9,PMC6938309,PMC,2019,PLoS ONE,discussion,0,34,1,33,"Although, this site is generally comparable to urban EDs in other legacy cities, additional studies with longitudinal ascertainment of AUD and relevant predictors are necessary to understand similarities and differences across study populations.",data\raw\PMC\PMC6938309.xml
23fcf07b-5561-44e3-b4b1-53232bb882f2,PMC6949521,PMC,2019,Food Science of Animal Resources,introduction,0,26,2,53,"The SAP84 bacteriophage at 0.001, 0.01, 0.1 or 1 MOI (multiplicity of infection) was added to the broth and incubated at 37°C for 6 h. Approximately 1.0×106 CFU/mL of S. aureus KCTC 3881 was inoculated into 5 mL of MRS broth and 0.1 MOI of the SAP84 bacteriophage was added to the broth.",data\raw\PMC\PMC6949521.xml
9ec364c1-3257-4604-9ecb-c94e835c6f97,PMC6949521,PMC,2019,Food Science of Animal Resources,discussion,0,72,2,44,"Furthermore, purification from recombinant Escherichia coli cell lysate is necessary to obtain purified endolysins, which is time-consuming and not cost-effective. Based on the results, future studies to optimize the activity of the combination and test its efficacy in the industrial field will be conducted.",data\raw\PMC\PMC6949521.xml
2546488f-af79-4206-99b0-7d7c3602abff,PMC6949521,PMC,2019,Food Science of Animal Resources,discussion,1,3,3,62,"After 6 h incubation with the strain, the bacteriophage SAP84 reached 1.3×109 PFU/mL (Fig. The crude bacteriocin showed antimicrobial activity against S. aureus KCTC 3881 in a dose-dependent manner. Bacteriocin activity units of 12.5 and 25 AU/mL did not affect the growth of S. aureus KCTC 3881, but 50 and 100 AU/mL inhibited the growth of the strain proportionally to the dose.",data\raw\PMC\PMC6949521.xml
268fd344-1c39-4bc0-bdf4-1188edfff1e5,PMC6981908,PMC,2019,Materials,introduction,0,201,2,55,"This indicates that these five factors had clear effects on the adhesion stress, although the content of naphthalene sulfonate did not reach a significant level. However, the square of the deviation was larger than the sum of the squares of the error deviations, which indicates that all the results of the orthogonal test were reasonable.",data\raw\PMC\PMC6981908.xml
270c446f-3ff4-44f9-9777-f93f627e77a4,PMC6981908,PMC,2019,Materials,introduction,1,6,1,30,"Zhou et al. found that the incorporation of steel beads into the mortar anchoring agent can greatly increase the elastic modulus, but the uniaxial compressive strength decreases by about 10%.",data\raw\PMC\PMC6981908.xml
b922620f-895c-44d1-a592-2145138d472a,PMC6981908,PMC,2019,Materials,discussion,0,11,2,49,"The sensitivity of each factor of anchor material to the physical and mechanical indexes of the specimen was analyzed by the range analysis method. Finally, the optimal ratio of cement anchoring agent material was determined to be 12% coal ash, 5% sodium silicate, 6% ettringite, and 1.5% naphthalene sulfonate.",data\raw\PMC\PMC6981908.xml
b861e38d-a486-40ff-a248-56d23f6ad85b,PMC6981908,PMC,2019,Materials,discussion,1,5,2,81,"Finally, the optimal ratio of cement anchoring agent material was determined to be 12% coal ash, 5% sodium silicate, 6% ettringite, and 1.5% naphthalene sulfonate. The results would be of great value in the future optimization of the anchoring agent materials and the application of engineering support design.(4)Field tests have shown that the use of optimized cement anchor material for surrounding rock support could effectively control the large deformation caused by high stress extrusion on the roof floor and two sides.",data\raw\PMC\PMC6981908.xml
